s_m110_ros 	 0.613 	 0.988 	 0.375 
s_m110_rot 	 0.617 	 0.994 	 0.377 
s_m110_rov 	 0.196 	 0.716 	 0.520 
s_m110_roz 	 0.308 	 0.908 	 0.600 
s_m110_ru 	 0.293 	 0.746 	 0.453 
s_m110_rul 	 0.378 	 0.828 	 0.450 
s_m110_rum 	 0.636 	 0.997 	 0.361 
s_m110_rup 	 0.577 	 0.894 	 0.317 
s_m110_rut 	 0.712 	 1.009 	 0.296 
s_m110_ruv 	 0.433 	 0.881 	 0.448 
s_m110_ruxt 	 0.117 	 0.500 	 0.383 
s_m110_ruz 	 0.586 	 1.280 	 0.694 
s_m110_rxa 	 0.200 	 0.611 	 0.411 
s_m110_rxab 	 0.525 	 0.865 	 0.341 
s_m110_rxaf 	 0.121 	 0.481 	 0.360 
s_m110_rxag 	 0.707 	 1.001 	 0.294 
s_m110_rxak 	 0.312 	 0.525 	 0.213 
s_m110_rxam 	 0.758 	 1.138 	 0.380 
s_m110_rxan 	 0.652 	 0.939 	 0.287 
s_m110_rxap 	 0.230 	 0.496 	 0.267 
s_m110_rxas 	 0.559 	 0.781 	 0.222 
s_m110_rxaxg 	 0.206 	 0.569 	 0.364 
s_m110_rxaxs 	 1.308 	 1.609 	 0.302 
s_m110_rxe 	 0.215 	 0.563 	 0.348 
s_m110_rxed 	 0.789 	 1.118 	 0.329 
s_m110_rxeg 	 0.593 	 0.964 	 0.371 
s_m110_rxek 	 0.593 	 0.897 	 0.305 
s_m110_rxen 	 0.379 	 0.683 	 0.304 
s_m110_rxep 	 0.327 	 0.642 	 0.316 
s_m110_rxes 	 0.333 	 0.651 	 0.319 
s_m110_rxet 	 0.564 	 0.898 	 0.334 
s_m110_rxexs 	 0.589 	 0.891 	 0.303 
s_m110_rxi 	 0.740 	 1.135 	 0.395 
s_m110_rxib 	 0.307 	 0.616 	 0.309 
s_m110_rxid 	 0.820 	 1.132 	 0.312 
s_m110_rxik 	 0.383 	 0.652 	 0.269 
s_m110_rxil 	 0.490 	 0.913 	 0.423 
s_m110_rxim 	 0.583 	 0.846 	 0.262 
s_m110_rxin 	 0.403 	 0.666 	 0.262 
s_m110_rxip 	 0.317 	 0.597 	 0.280 
s_m110_rxis 	 0.364 	 0.671 	 0.307 
s_m110_rxit 	 0.464 	 0.746 	 0.282 
s_m110_rxixc 	 0.521 	 0.773 	 0.252 
s_m110_rxixg 	 0.162 	 0.472 	 0.310 
s_m110_rxixj 	 0.468 	 0.796 	 0.328 
s_m110_rxo 	 0.292 	 0.846 	 0.554 
s_m110_rxq 	 0.130 	 0.662 	 0.532 
s_m110_rxqb 	 0.536 	 0.944 	 0.407 
s_m110_rxqf 	 0.242 	 0.643 	 0.401 
s_m110_rxqg 	 0.277 	 0.699 	 0.423 
s_m110_rxqk 	 0.555 	 0.938 	 0.383 
s_m110_rxqm 	 0.559 	 0.871 	 0.312 
s_m110_rxqn 	 0.356 	 0.697 	 0.341 
s_m110_rxqp 	 0.192 	 0.544 	 0.351 
s_m110_rxqs 	 0.312 	 0.724 	 0.412 
s_m110_rxqt 	 0.572 	 0.929 	 0.357 
s_m110_rxqxc 	 0.130 	 0.496 	 0.366 
s_m110_rxqxg 	 0.281 	 0.731 	 0.450 
s_m110_rxqxs 	 0.577 	 0.982 	 0.404 
s_m110_rxqz 	 0.214 	 0.810 	 0.596 
s_m110_rxu 	 0.249 	 0.675 	 0.426 
s_m110_rxuf 	 0.180 	 0.531 	 0.351 
s_m110_rxuk 	 0.213 	 0.468 	 0.255 
s_m110_rxw 	 0.355 	 1.068 	 0.713 
s_m110_rxwd 	 1.163 	 1.598 	 0.435 
s_m110_rxwn 	 0.205 	 0.591 	 0.386 
s_m110_rxwt 	 0.520 	 0.863 	 0.344 
s_m110_rxy 	 0.342 	 1.004 	 0.662 
s_m110_rxyb 	 0.272 	 0.756 	 0.484 
s_m110_rxyd 	 0.855 	 1.250 	 0.395 
s_m110_rxyl 	 0.330 	 0.887 	 0.557 
s_m110_rxym 	 0.247 	 0.776 	 0.529 
s_m110_rxys 	 0.139 	 0.488 	 0.349 
s_m110_rxyt 	 0.368 	 0.681 	 0.313 
s_m110_rxyv 	 0.230 	 0.716 	 0.487 
s_m110_rxyz 	 0.228 	 0.866 	 0.637 
s_m110_sa 	 0.304 	 0.598 	 0.294 
s_m110_sc 	 0.581 	 0.898 	 0.317 
s_m110_scf 	 0.431 	 0.675 	 0.245 
s_m110_scl 	 0.377 	 0.739 	 0.362 
s_m110_scs 	 0.768 	 1.086 	 0.318 
s_m110_scxg 	 0.630 	 0.969 	 0.339 
s_m110_se 	 0.369 	 0.671 	 0.302 
s_m110_sef 	 0.637 	 0.913 	 0.276 
s_m110_sel 	 0.354 	 0.736 	 0.382 
s_m110_sem 	 0.708 	 0.996 	 0.288 
s_m110_sen 	 0.749 	 1.024 	 0.275 
s_m110_sev 	 0.713 	 1.067 	 0.354 
s_m110_si 	 0.635 	 0.938 	 0.303 
s_m110_sid 	 0.688 	 1.003 	 0.316 
s_m110_sim 	 0.613 	 0.854 	 0.241 
s_m110_sin 	 0.383 	 0.654 	 0.271 
s_m110_sit 	 0.667 	 0.915 	 0.248 
s_m110_siv 	 0.486 	 0.832 	 0.346 
s_m110_siz 	 0.272 	 0.658 	 0.386 
s_m110_ska 	 0.417 	 0.757 	 0.340 
s_m110_ske 	 0.489 	 0.868 	 0.378 
s_m110_ski 	 0.568 	 0.943 	 0.376 
s_m110_sko 	 0.244 	 0.645 	 0.402 
s_m110_sku 	 1.208 	 1.513 	 0.305 
s_m110_skxa 	 0.431 	 0.680 	 0.250 
s_m110_skxe 	 0.498 	 0.792 	 0.294 
s_m110_skxi 	 0.562 	 0.843 	 0.281 
s_m110_skxq 	 0.623 	 1.027 	 0.405 
s_m110_skxr 	 0.277 	 0.627 	 0.351 
s_m110_skxw 	 0.746 	 1.149 	 0.403 
s_m110_sle 	 0.461 	 0.973 	 0.511 
s_m110_sli 	 0.586 	 1.007 	 0.420 
s_m110_slo 	 0.468 	 0.869 	 0.401 
s_m110_slxe 	 0.344 	 0.661 	 0.317 
s_m110_slxi 	 0.957 	 1.321 	 0.364 
s_m110_slxq 	 0.522 	 1.019 	 0.496 
s_m110_slxy 	 0.914 	 1.454 	 0.540 
s_m110_sma 	 1.101 	 1.454 	 0.354 
s_m110_smc 	 0.603 	 0.969 	 0.366 
s_m110_smo 	 0.349 	 0.869 	 0.520 
s_m110_smxe 	 0.499 	 0.729 	 0.230 
s_m110_smxi 	 0.548 	 0.790 	 0.241 
s_m110_sno 	 0.394 	 0.852 	 0.459 
s_m110_so 	 0.619 	 1.055 	 0.436 
s_m110_sol 	 0.932 	 1.319 	 0.387 
s_m110_sop 	 0.685 	 0.929 	 0.244 
s_m110_sor 	 0.446 	 0.823 	 0.376 
s_m110_spa 	 0.708 	 1.076 	 0.368 
s_m110_spe 	 0.551 	 0.951 	 0.400 
s_m110_spi 	 1.282 	 1.704 	 0.423 
s_m110_spo 	 0.562 	 0.907 	 0.345 
s_m110_spxa 	 0.376 	 0.661 	 0.286 
s_m110_spxe 	 1.038 	 1.300 	 0.262 
s_m110_spxi 	 0.728 	 1.005 	 0.276 
s_m110_spxq 	 0.580 	 0.923 	 0.343 
s_m110_spxr 	 0.469 	 0.862 	 0.393 
s_m110_spxy 	 0.589 	 0.981 	 0.392 
s_m110_sta 	 0.271 	 0.559 	 0.288 
s_m110_stc 	 0.599 	 0.986 	 0.387 
s_m110_ste 	 0.656 	 1.038 	 0.383 
s_m110_sti 	 1.052 	 1.052 	 0 
s_m110_sto 	 0.471 	 0.837 	 0.366 
s_m110_stu 	 0.519 	 0.896 	 0.376 
s_m110_stxa 	 0.889 	 1.161 	 0.272 
s_m110_stxe 	 0.436 	 0.719 	 0.283 
s_m110_stxi 	 0.623 	 0.909 	 0.286 
s_m110_stxq 	 0.317 	 0.688 	 0.372 
s_m110_stxr 	 0.549 	 0.977 	 0.429 
s_m110_stxu 	 0.565 	 0.845 	 0.280 
s_m110_stxy 	 0.757 	 1.265 	 0.508 
s_m110_su 	 0.673 	 1.015 	 0.341 
s_m110_sud 	 0.414 	 0.721 	 0.307 
s_m110_sum 	 0.456 	 0.739 	 0.283 
s_m110_sun 	 0.529 	 0.727 	 0.198 
s_m110_sut 	 1.164 	 1.374 	 0.211 
s_m110_swe 	 0.271 	 0.914 	 0.642 
s_m110_swi 	 0.669 	 1.118 	 0.449 
s_m110_swxe 	 1.128 	 1.537 	 0.409 
s_m110_swxi 	 0.683 	 1.031 	 0.348 
s_m110_sxa 	 0.334 	 0.643 	 0.310 
s_m110_sxab 	 0.533 	 0.773 	 0.240 
s_m110_sxal 	 0.701 	 1.089 	 0.388 
s_m110_sxam 	 0.572 	 0.807 	 0.235 
s_m110_sxan 	 0.542 	 0.753 	 0.212 
s_m110_sxaxc 	 0.429 	 0.601 	 0.172 
s_m110_sxe 	 0.642 	 0.921 	 0.279 
s_m110_sxed 	 0.412 	 0.667 	 0.255 
s_m110_sxek 	 0.305 	 0.513 	 0.208 
s_m110_sxel 	 1.105 	 1.485 	 0.380 
s_m110_sxem 	 0.444 	 0.686 	 0.241 
s_m110_sxen 	 0.809 	 1.006 	 0.197 
s_m110_sxep 	 0.503 	 0.708 	 0.205 
s_m110_sxes 	 0.483 	 0.744 	 0.261 
s_m110_sxet 	 0.242 	 0.463 	 0.221 
s_m110_sxez 	 0.694 	 1.082 	 0.388 
s_m110_sxi 	 0.750 	 1.007 	 0.257 
s_m110_sxid 	 0.798 	 1.034 	 0.236 
s_m110_sxig 	 0.492 	 0.696 	 0.204 
s_m110_sxik 	 0.642 	 0.785 	 0.143 
s_m110_sxil 	 0.778 	 1.095 	 0.317 
s_m110_sxim 	 0.574 	 0.783 	 0.209 
s_m110_sxin 	 0.528 	 0.738 	 0.209 
s_m110_sxis 	 0.418 	 0.723 	 0.305 
s_m110_sxit 	 0.521 	 0.722 	 0.202 
s_m110_sxiv 	 0.558 	 0.889 	 0.330 
s_m110_sxixg 	 0.516 	 0.760 	 0.244 
s_m110_sxixj 	 0.869 	 1.102 	 0.233 
s_m110_sxiz 	 0.567 	 0.982 	 0.415 
s_m110_sxo 	 0.433 	 0.888 	 0.455 
s_m110_sxq 	 0.443 	 0.892 	 0.448 
s_m110_sxqd 	 0.777 	 1.110 	 0.333 
s_m110_sxqm 	 0.262 	 0.535 	 0.272 
s_m110_sxqn 	 0.466 	 0.764 	 0.298 
s_m110_sxqt 	 0.588 	 0.893 	 0.306 
s_m110_sxr 	 0.780 	 1.206 	 0.426 
s_m110_sxrn 	 0.502 	 0.841 	 0.340 
s_m110_sxrt 	 0.404 	 0.641 	 0.238 
s_m110_sxrv 	 0.209 	 0.648 	 0.439 
s_m110_sxrxc 	 0.709 	 0.959 	 0.249 
s_m110_sxrz 	 0.198 	 0.676 	 0.479 
s_m110_sxu 	 0.487 	 0.758 	 0.271 
s_m110_sxw 	 0.348 	 0.717 	 0.370 
s_m110_sxwn 	 0.499 	 0.870 	 0.371 
s_m110_sxwxt 	 0.583 	 0.857 	 0.274 
s_m110_sxy 	 0.404 	 0.784 	 0.379 
s_m110_sxyd 	 0.746 	 1.119 	 0.373 
s_m110_sxyn 	 0.581 	 0.912 	 0.331 
s_m110_sxyt 	 0.345 	 0.561 	 0.217 
s_m110_sxyz 	 0.268 	 0.779 	 0.511 
s_m110_ta 	 0.505 	 0.877 	 0.372 
s_m110_tak 	 0.653 	 0.948 	 0.294 
s_m110_tap 	 0.335 	 0.595 	 0.260 
s_m110_tar 	 0.541 	 0.976 	 0.435 
s_m110_tc 	 0.215 	 0.703 	 0.489 
s_m110_tck 	 0.378 	 0.677 	 0.299 
s_m110_tcl 	 0.226 	 0.729 	 0.503 
s_m110_tcs 	 0.219 	 0.615 	 0.396 
s_m110_tct 	 0.372 	 0.682 	 0.311 
s_m110_te 	 0.435 	 0.849 	 0.414 
s_m110_ted 	 0.357 	 0.725 	 0.368 
s_m110_tek 	 0.291 	 0.557 	 0.266 
s_m110_tel 	 0.444 	 0.868 	 0.424 
s_m110_ten 	 0.831 	 1.322 	 0.490 
s_m110_tep 	 0.473 	 0.686 	 0.213 
s_m110_ter 	 0.811 	 1.295 	 0.484 
s_m110_tes 	 0.251 	 0.576 	 0.325 
s_m110_tet 	 0.064 	 0.334 	 0.269 
s_m110_texj 	 0.402 	 0.791 	 0.388 
s_m110_tez 	 0.361 	 0.962 	 0.601 
s_m110_ti 	 0.425 	 0.921 	 0.496 
s_m110_til 	 0.703 	 1.099 	 0.396 
s_m110_tim 	 0.913 	 1.274 	 0.360 
s_m110_tin 	 0.412 	 0.810 	 0.399 
s_m110_tir 	 0.198 	 0.676 	 0.478 
s_m110_tixc 	 0.195 	 0.436 	 0.241 
s_m110_tiz 	 0.496 	 0.946 	 0.450 
s_m110_to 	 0.322 	 0.754 	 0.432 
s_m110_tol 	 0.120 	 0.682 	 0.561 
s_m110_ton 	 0.319 	 0.749 	 0.430 
s_m110_tor 	 0.410 	 0.881 	 0.471 
s_m110_toz 	 0.244 	 0.671 	 0.426 
s_m110_tra 	 0.446 	 0.794 	 0.348 
s_m110_trc 	 0.535 	 0.953 	 0.418 
s_m110_tre 	 0.299 	 0.729 	 0.430 
s_m110_tri 	 0.356 	 0.790 	 0.434 
s_m110_tro 	 0.573 	 1.026 	 0.453 
s_m110_tru 	 0.348 	 0.768 	 0.421 
s_m110_trxa 	 0.389 	 0.804 	 0.415 
s_m110_trxe 	 0.373 	 0.710 	 0.337 
s_m110_trxi 	 0.807 	 1.202 	 0.396 
s_m110_trxo 	 0.610 	 1.127 	 0.518 
s_m110_trxq 	 0.510 	 0.934 	 0.424 
s_m110_trxy 	 0.273 	 0.735 	 0.463 
s_m110_tu 	 0.443 	 0.927 	 0.484 
s_m110_tud 	 0.260 	 0.577 	 0.317 
s_m110_tul 	 0.215 	 0.704 	 0.490 
s_m110_tun 	 0.835 	 1.108 	 0.273 
s_m110_tur 	 0.299 	 0.711 	 0.412 
s_m110_tut 	 0.166 	 0.437 	 0.271 
s_m110_twe 	 0.504 	 1.069 	 0.565 
s_m110_twi 	 0.211 	 0.615 	 0.404 
s_m110_twxe 	 0.627 	 0.970 	 0.343 
s_m110_twxi 	 0.622 	 0.971 	 0.350 
s_m110_twxq 	 0.161 	 0.650 	 0.489 
s_m110_twxr 	 0.485 	 0.874 	 0.389 
s_m110_twxy 	 0.356 	 0.727 	 0.371 
s_m110_txa 	 0.425 	 0.762 	 0.336 
s_m110_txaf 	 0.354 	 0.638 	 0.284 
s_m110_txak 	 0.926 	 1.104 	 0.178 
s_m110_txan 	 0.413 	 0.737 	 0.324 
s_m110_txaxc 	 0.623 	 0.835 	 0.212 
s_m110_txe 	 0.804 	 1.129 	 0.324 
s_m110_txed 	 0.366 	 0.650 	 0.284 
s_m110_txek 	 0.325 	 0.598 	 0.273 
s_m110_txel 	 0.448 	 0.840 	 0.392 
s_m110_txem 	 0.393 	 0.654 	 0.261 
s_m110_txen 	 0.398 	 0.736 	 0.338 
s_m110_txep 	 0.236 	 0.418 	 0.182 
s_m110_txes 	 1.217 	 1.562 	 0.345 
s_m110_txi 	 0.124 	 0.487 	 0.362 
s_m110_txid 	 0.171 	 0.470 	 0.299 
s_m110_txik 	 0.417 	 0.579 	 0.162 
s_m110_txil 	 0.629 	 1.041 	 0.411 
s_m110_txim 	 0.811 	 1.094 	 0.283 
s_m110_txin 	 0.778 	 0.998 	 0.220 
s_m110_txis 	 0.233 	 0.528 	 0.294 
s_m110_txiv 	 0.085 	 0.469 	 0.384 
s_m110_txixg 	 0.470 	 0.826 	 0.357 
s_m110_txixj 	 0.631 	 0.875 	 0.244 
s_m110_txo 	 0.493 	 0.980 	 0.487 
s_m110_txq 	 0.406 	 0.723 	 0.317 
s_m110_txqf 	 0.240 	 0.658 	 0.418 
s_m110_txqk 	 0.203 	 0.521 	 0.318 
s_m110_txql 	 0.116 	 0.568 	 0.452 
s_m110_txqn 	 0.361 	 0.696 	 0.336 
s_m110_txqxc 	 0.592 	 0.878 	 0.286 
s_m110_txqxg 	 0.479 	 0.863 	 0.384 
s_m110_txr 	 0.050 	 0.509 	 0.459 
s_m110_txrd 	 0.412 	 0.788 	 0.375 
s_m110_txrm 	 0.500 	 0.832 	 0.332 
s_m110_txrn 	 0.259 	 0.711 	 0.452 
s_m110_txrz 	 0.538 	 1.008 	 0.469 
s_m110_txu 	 0.245 	 0.642 	 0.397 
s_m110_txud 	 0.662 	 0.942 	 0.281 
s_m110_txuk 	 0.490 	 0.708 	 0.218 
s_m110_txw 	 0.479 	 0.859 	 0.380 
s_m110_txwn 	 0.373 	 0.685 	 0.312 
s_m110_txy 	 0.776 	 1.234 	 0.458 
s_m110_txyl 	 0.671 	 1.091 	 0.420 
s_m110_txym 	 0.433 	 0.864 	 0.430 
s_m110_txyp 	 0.571 	 0.813 	 0.241 
s_m110_txyz 	 0.423 	 0.838 	 0.415 
s_m110_ub 	 0.207 	 0.507 	 0.301 
s_m110_ud 	 1.180 	 1.492 	 0.312 
s_m110_udz 	 0.620 	 0.935 	 0.315 
s_m110_uf 	 0.339 	 0.606 	 0.267 
s_m110_ug 	 0.694 	 1.022 	 0.328 
s_m110_uk 	 0.344 	 0.549 	 0.205 
s_m110_ul 	 0.333 	 0.778 	 0.445 
s_m110_ulz 	 0.316 	 0.842 	 0.526 
s_m110_um 	 0.236 	 0.502 	 0.265 
s_m110_umd 	 0.134 	 0.491 	 0.358 
s_m110_umz 	 1.593 	 1.899 	 0.306 
s_m110_un 	 0.507 	 0.741 	 0.234 
s_m110_unz 	 0.574 	 0.882 	 0.308 
s_m110_up 	 0.345 	 0.573 	 0.228 
s_m110_ups 	 0.189 	 0.398 	 0.210 
s_m110_ur 	 0.650 	 1.089 	 0.439 
s_m110_us 	 0.139 	 0.426 	 0.287 
s_m110_ust 	 0.282 	 0.530 	 0.248 
s_m110_ut 	 0.191 	 0.475 	 0.284 
s_m110_uts 	 0.192 	 0.444 	 0.252 
s_m110_uv 	 0.086 	 0.513 	 0.427 
s_m110_uvd 	 0.900 	 1.300 	 0.399 
s_m110_uxc 	 0.110 	 0.346 	 0.236 
s_m110_uxd 	 0.207 	 0.574 	 0.367 
s_m110_uxg 	 0.258 	 0.509 	 0.251 
s_m110_uxj 	 0.634 	 0.933 	 0.298 
s_m110_uxs 	 0.413 	 0.714 	 0.302 
s_m110_uxt 	 0.445 	 0.764 	 0.319 
s_m110_uxz 	 0.329 	 0.831 	 0.501 
s_m110_uz 	 0.244 	 0.719 	 0.475 
s_m110_uzd 	 0.082 	 0.481 	 0.398 
s_m110_va 	 0.548 	 0.944 	 0.396 
s_m110_val 	 0.593 	 1.028 	 0.434 
s_m110_vc 	 0.215 	 0.654 	 0.439 
s_m110_vcl 	 0.526 	 1.057 	 0.531 
s_m110_ve 	 0.717 	 1.146 	 0.430 
s_m110_ven 	 0.330 	 0.685 	 0.355 
s_m110_vi 	 0.310 	 0.804 	 0.494 
s_m110_vin 	 0.552 	 0.888 	 0.336 
s_m110_vir 	 0.509 	 1.015 	 0.506 
s_m110_viz 	 0.461 	 0.924 	 0.462 
s_m110_vo 	 0.366 	 0.786 	 0.420 
s_m110_vor 	 0.669 	 1.106 	 0.437 
s_m110_vot 	 0.546 	 0.837 	 0.291 
s_m110_vu 	 0.289 	 0.754 	 0.465 
s_m110_vxa 	 0.312 	 0.677 	 0.365 
s_m110_vxe 	 0.133 	 0.486 	 0.353 
s_m110_vxen 	 0.391 	 0.730 	 0.339 
s_m110_vxes 	 0.443 	 0.781 	 0.339 
s_m110_vxet 	 0.356 	 0.559 	 0.203 
s_m110_vxexj 	 0.725 	 0.905 	 0.181 
s_m110_vxi 	 0.588 	 0.879 	 0.291 
s_m110_vxid 	 0.719 	 0.944 	 0.225 
s_m110_vxik 	 0.356 	 0.514 	 0.157 
s_m110_vxil 	 0.507 	 0.913 	 0.405 
s_m110_vxin 	 0.454 	 0.734 	 0.280 
s_m110_vxis 	 0.393 	 0.741 	 0.348 
s_m110_vxixg 	 0.791 	 1.028 	 0.237 
s_m110_vxo 	 0.312 	 0.769 	 0.457 
s_m110_vxos 	 0.509 	 0.863 	 0.355 
s_m110_vxq 	 0.579 	 0.943 	 0.364 
s_m110_vxqn 	 0.542 	 0.877 	 0.335 
s_m110_vxr 	 0.804 	 1.208 	 0.404 
s_m110_vxrd 	 0.506 	 0.830 	 0.324 
s_m110_vxrn 	 0.536 	 0.929 	 0.393 
s_m110_vxrs 	 0.590 	 0.935 	 0.345 
s_m110_vxrz 	 0.302 	 0.783 	 0.481 
s_m110_vxu 	 0.293 	 0.548 	 0.255 
s_m110_vxw 	 0.388 	 0.836 	 0.448 
s_m110_vxy 	 0.197 	 0.743 	 0.546 
s_m110_vxyd 	 0.552 	 0.976 	 0.423 
s_m110_vxys 	 0.446 	 0.724 	 0.279 
s_m110_vxyt 	 0.882 	 1.160 	 0.278 
s_m110_vxyz 	 0.458 	 0.982 	 0.523 
s_m110_vyu 	 0.401 	 0.903 	 0.502 
s_m110_wa 	 0.337 	 0.823 	 0.486 
s_m110_wan 	 0.187 	 0.575 	 0.388 
s_m110_wat 	 0.335 	 0.698 	 0.364 
s_m110_waxc 	 0.617 	 0.914 	 0.296 
s_m110_waxs 	 0.465 	 0.857 	 0.393 
s_m110_wc 	 0.280 	 0.729 	 0.449 
s_m110_wck 	 0.081 	 0.396 	 0.316 
s_m110_wcl 	 0.375 	 0.920 	 0.545 
s_m110_we 	 0.464 	 0.943 	 0.480 
s_m110_wek 	 0.567 	 0.850 	 0.283 
s_m110_wer 	 0.433 	 0.987 	 0.554 
s_m110_wes 	 0.303 	 0.731 	 0.428 
s_m110_wet 	 0.535 	 0.848 	 0.313 
s_m110_wev 	 0.507 	 0.992 	 0.486 
s_m110_wez 	 0.322 	 0.865 	 0.543 
s_m110_wi 	 0.651 	 1.060 	 0.409 
s_m110_wid 	 0.658 	 1.154 	 0.496 
s_m110_wik 	 0.889 	 1.172 	 0.283 
s_m110_wil 	 0.409 	 0.832 	 0.422 
s_m110_win 	 0.351 	 0.767 	 0.416 
s_m110_wir 	 0.915 	 1.367 	 0.452 
s_m110_wit 	 0.331 	 0.664 	 0.333 
s_m110_wo 	 0.386 	 0.872 	 0.486 
s_m110_wor 	 0.338 	 0.823 	 0.485 
s_m110_wot 	 0.528 	 0.926 	 0.398 
s_m110_wu 	 0.326 	 0.691 	 0.365 
s_m110_wxa 	 0.036 	 0.432 	 0.395 
s_m110_wxan 	 0.663 	 0.955 	 0.292 
s_m110_wxat 	 0.722 	 1.038 	 0.316 
s_m110_wxaz 	 0.816 	 1.261 	 0.446 
s_m110_wxe 	 0.624 	 0.964 	 0.340 
s_m110_wxel 	 0.207 	 0.749 	 0.542 
s_m110_wxen 	 0.629 	 0.975 	 0.346 
s_m110_wxes 	 0.715 	 1.140 	 0.425 
s_m110_wxet 	 0.308 	 0.500 	 0.191 
s_m110_wxi 	 0.124 	 0.541 	 0.418 
s_m110_wxik 	 0.541 	 0.801 	 0.261 
s_m110_wxil 	 0.429 	 0.977 	 0.548 
s_m110_wxim 	 0.876 	 1.170 	 0.294 
s_m110_wxin 	 0.686 	 0.942 	 0.256 
s_m110_wxip 	 0.404 	 0.621 	 0.217 
s_m110_wxit 	 0.663 	 0.954 	 0.292 
s_m110_wxixc 	 0.546 	 0.798 	 0.251 
s_m110_wxixd 	 0.327 	 0.674 	 0.348 
s_m110_wxixg 	 0.341 	 0.640 	 0.299 
s_m110_wxixj 	 0.476 	 0.730 	 0.254 
s_m110_wxixs 	 0.467 	 0.785 	 0.318 
s_m110_wxo 	 0.268 	 0.758 	 0.490 
s_m110_wxq 	 0.520 	 0.944 	 0.424 
s_m110_wxr 	 0.538 	 1.042 	 0.504 
s_m110_wxrd 	 0.595 	 0.914 	 0.319 
s_m110_wxrk 	 0.675 	 0.920 	 0.245 
s_m110_wxrl 	 0.088 	 0.639 	 0.551 
s_m110_wxrs 	 0.563 	 0.860 	 0.297 
s_m110_wxrxt 	 0.668 	 0.981 	 0.313 
s_m110_wxu 	 0.258 	 0.669 	 0.411 
s_m110_wxud 	 0.316 	 0.606 	 0.290 
s_m110_wxul 	 0.450 	 0.869 	 0.419 
s_m110_wxw 	 0.850 	 1.279 	 0.429 
s_m110_wxy 	 0.465 	 1.053 	 0.587 
s_m110_wxyd 	 0.641 	 1.076 	 0.435 
s_m110_wxyf 	 0.174 	 0.466 	 0.293 
s_m110_wxyl 	 0.194 	 0.706 	 0.512 
s_m110_wxyn 	 0.506 	 0.922 	 0.416 
s_m110_wxys 	 0.307 	 0.675 	 0.368 
s_m110_wxyt 	 0.730 	 1.011 	 0.281 
s_m110_wxyz 	 0.758 	 1.310 	 0.551 
s_m110_xab 	 0.379 	 0.613 	 0.234 
s_m110_xabz 	 0.748 	 1.014 	 0.266 
s_m110_xad 	 0.008 	 0.282 	 0.274 
s_m110_xaf 	 0.342 	 0.627 	 0.286 
s_m110_xag 	 0.485 	 0.756 	 0.271 
s_m110_xagz 	 0.337 	 0.519 	 0.182 
s_m110_xak 	 0.587 	 0.838 	 0.251 
s_m110_xaks 	 0.437 	 0.616 	 0.180 
s_m110_xakt 	 0.157 	 0.344 	 0.187 
s_m110_xal 	 0.391 	 0.859 	 0.468 
s_m110_xalf 	 0.494 	 0.826 	 0.332 
s_m110_xalt 	 0.483 	 0.784 	 0.301 
s_m110_xam 	 0.579 	 0.788 	 0.210 
s_m110_xamp 	 0.423 	 0.583 	 0.161 
s_m110_xamz 	 0.175 	 0.440 	 0.265 
s_m110_xan 	 0.448 	 0.663 	 0.215 
s_m110_xand 	 0.548 	 0.721 	 0.172 
s_m110_xans 	 0.441 	 0.602 	 0.162 
s_m110_xant 	 0.294 	 0.498 	 0.204 
s_m110_xanxc 	 0.452 	 0.600 	 0.148 
s_m110_xanxt 	 0.115 	 0.279 	 0.163 
s_m110_xanz 	 0.507 	 0.650 	 0.143 
s_m110_xap 	 0.110 	 0.307 	 0.198 
s_m110_xaps 	 0.398 	 0.576 	 0.178 
s_m110_xapt 	 0.425 	 0.591 	 0.167 
s_m110_xas 	 0.409 	 0.579 	 0.171 
s_m110_xast 	 0.040 	 0.314 	 0.274 
s_m110_xat 	 0.547 	 0.774 	 0.228 
s_m110_xats 	 0.395 	 0.567 	 0.172 
s_m110_xav 	 0.339 	 0.702 	 0.363 
s_m110_xavd 	 0.761 	 1.019 	 0.258 
s_m110_xavz 	 0.367 	 0.694 	 0.327 
s_m110_xaxc 	 0.278 	 0.498 	 0.219 
s_m110_xaxd 	 0.876 	 1.202 	 0.326 
s_m110_xaxg 	 0.751 	 1.018 	 0.267 
s_m110_xaxgk 	 0.276 	 0.448 	 0.173 
s_m110_xaxj 	 0.534 	 0.755 	 0.221 
s_m110_xaxs 	 0.414 	 0.721 	 0.306 
s_m110_xaxt 	 0.287 	 0.495 	 0.209 
s_m110_xaxz 	 0.294 	 0.717 	 0.423 
s_m110_xaz 	 0.451 	 0.791 	 0.340 
s_m110_xca 	 0.653 	 1.120 	 0.467 
s_m110_xcam 	 0.335 	 0.748 	 0.414 
s_m110_xcap 	 0.614 	 0.941 	 0.328 
s_m110_xcar 	 0.432 	 0.914 	 0.482 
s_m110_xcc 	 0.230 	 0.711 	 0.481 
s_m110_xce 	 0.233 	 0.721 	 0.488 
s_m110_xcen 	 0.531 	 0.991 	 0.459 
s_m110_xcer 	 0.771 	 1.261 	 0.490 
s_m110_xci 	 0.913 	 1.328 	 0.414 
s_m110_xcip 	 0.637 	 0.967 	 0.331 
s_m110_xciz 	 0.560 	 1.031 	 0.471 
s_m110_xco 	 0.404 	 0.714 	 0.310 
s_m110_xcor 	 0.453 	 0.864 	 0.411 
